userTier,priorityScore,canonicalForm,displayForm,identityKey,unitType,caseProfile,sourceDisambiguator,sourceBookCount,sourceFamilyCount,sourceCategories,sourceFamilies,sourceBooks,qualityStatus,crosslinkTargets,normalizationFlags,lexicalUnitId
A1,660,forge,forge,forge,lexeme_candidate,normal,,37,17,advanced_exam;business_exam;cefr_course;domestic_exam;general_core;general_course;general_expansion;international_exam,course:duolingo;course:new-concept;exam:bec;exam:cet4;exam:cet6;exam:gmat;exam:gre;exam:ielts;exam:kaoyan;exam:pte;exam:self-study;exam:tem4;exam:tem8;exam:toefl;reference:essential4000;reference:macmillan7000;reference:oxford5000,2024HongBao_T1.json;2025KaoYanHongBaoShu.json;4000_Essential_English_Words-meaning.json;BEC_2_T.json;BEC_3_T.json;CET-4-frequency.json;CET4_T.json;CET6_T.json;DanCiDeMimi_1.json;DanCiDeMimi_2.json;Duolingo_Vocabulary_C1.json;GMAT_3_T.json;GRE-computer-based-test.json;GRE3000_3_T.json;GRE_3_T.json;GRE_equivalent.json;HeQiong_IELTS.json;IELTSVocabularyBible.json;IELTS_disorder.json;KaoYanShanGuo_2023.json;KaoYan_2024.json;KaoYan_3_T.json;Level4luan_2_T.json;Level8luan_2_T.json;Macmillan7000.json;Oxford5000.json;PTE_Basic_apeuni.json;PTE_FIB_L.json;PTE_junior.json;TOEFL_ZhangHongYan.json;ZaiYaoNiMing_GRE3000.json;adult-self-study-examination.json;gre-ciyileiji.json;hongbaoshu-2026.json;kaoyanshanguo2025.json;nce-new-4.json;xinghuoqiaoji_6.json,conflicting_variants,{},,lu:f012b1d31e27a6d0f9
A1,660,fragment,fragment,fragment,lexeme_candidate,normal,,37,17,advanced_exam;cefr_course;domain_it;domestic_exam;general_core;general_course;general_expansion;international_exam,course:duolingo;course:new-concept;domain:it;exam:cet4;exam:cet6;exam:gmat;exam:gre;exam:ielts;exam:kaoyan;exam:pte;exam:public-english;exam:tem4;exam:tem8;exam:toefl;reference:essential4000;reference:macmillan7000;reference:oxford5000,2025KaoYanHongBaoShu.json;4000_Essential_English_Words-meaning.json;CET-4-frequency.json;CET4_T.json;DanCiDeMimi_1.json;DanCiDeMimi_2.json;DuckCircle_IELTS.json;Duolingo_Vocabulary_B2.json;GMAT_3_T.json;GRE_3_T.json;IELTSVocabularyBible.json;IELTS_3_T.json;IELTS_XDF_7000.json;IELTS_disorder.json;KaoYan_2024.json;KaoYan_3_T.json;Level4luan_2_T.json;Level8luan_2_T.json;Macmillan7000.json;Oxford5000.json;PETS3-2023.json;PTE_Advanced_apeuni.json;PTE_Basic_apeuni.json;PTE_FIB_R_junior.json;PTE_Read_apeuni.json;PTE_junior.json;PTE_senior.json;TOEFL_3_T.json;TOEFL_ZhangHongYan.json;gre-ciyileiji.json;hongbaoshu-2026.json;it-words.json;itVocabulary.json;kaoyanshanguo2025.json;nce-new-3.json;xinghuoqiaoji_4.json;xinghuoqiaoji_6.json,conflicting_variants,{},,lu:6abc126afe3b2bd28d
A1,660,grave,grave,grave,lexeme_candidate,normal,,29,17,advanced_exam;cefr_course;domestic_exam;general_core;general_expansion;international_exam;school_high;vocabulary_builder,course:duolingo;curriculum:high;exam:cet4;exam:cet6;exam:gre;exam:ielts;exam:kaoyan;exam:pte;exam:public-english;exam:self-study;exam:tem4;exam:tem8;exam:transfer-student;reference:essential4000;reference:macmillan7000;reference:merriam-builder;reference:oxford5000,2025KaoYanHongBaoShu.json;4000_Essential_English_Words-meaning.json;CET-4-frequency.json;CET4_T.json;CET6_T.json;DanCiDeJianFa_6.json;DanCiDeMimi_1.json;Duolingo_Vocabulary_C1.json;English_II.json;GRE_3_T.json;IELTSVocabularyBible.json;IELTS_disorder.json;KaoYan_3_T.json;Level4luan_2_T.json;Level8luan_2_T.json;Macmillan7000.json;Merriam_Webster_sVocabularyBuilder.json;Oxford5000.json;PEPGaoZhong_3_T.json;PETS3-2023.json;PTE_Basic_apeuni.json;PTE_junior.json;adult-self-study-examination.json;hongbaoshu-2026.json;kaoyanshanguo2025.json;self-study_English3.json;xinghuoqiaoji_4.json;xinghuoqiaoji_6.json;zhuan-cha-ben.json,conflicting_variants,{},,lu:945698ffcce900a679
A1,660,guideline,guideline,guideline,lexeme_candidate,normal,,36,14,advanced_exam;business_exam;cefr_course;domestic_exam;general_core;general_course;general_expansion;international_exam,course:duolingo;course:yilin;exam:bec;exam:cet4;exam:cet6;exam:gre;exam:ielts;exam:kaoyan;exam:pte;exam:self-study;exam:toefl;reference:classroom3000;reference:essential4000;reference:oxford5000,2024HongBao_T1.json;2025KaoYanHongBaoShu.json;3000_ClassRoom_English_Words.json;4000_Essential_English_Words-meaning.json;BEC_2_T.json;BEC_3_T.json;CET-4-frequency.json;CET4_T.json;DanCiDeJianFa_4.json;DanCiDeMimi_1.json;DanCiDeMimi_2.json;DuckCircle_IELTS.json;Duolingo_Vocabulary_B2.json;English_II.json;HeQiong_IELTS.json;IELTSVocabularyBible.json;IELTS_3_T.json;IELTS_disorder.json;KaoYanShanGuo_2023.json;KaoYan_2024.json;KaoYan_3_T.json;Oxford5000.json;PTE_Basic_apeuni.json;PTE_FIB_R_senior.json;PTE_WFD.json;PTE_junior.json;TOEFL_3_T.json;YiLin_3.json;gre-ciyileiji.json;hongbaoshu-2026.json;ielts-807.json;ielts-real-high.json;kaoyanshanguo2025.json;self-study_English3.json;xinghuoqiaoji_4.json;xinghuoqiaoji_6.json,conflicting_variants,{},,lu:87aa508217f8b77862
A1,660,gym,gym,gym,lexeme_candidate,normal,,27,17,domestic_exam;general_core;general_course;general_expansion;international_exam;school_high;school_junior;school_primary,course:cambridge-join-in;course:yilin;curriculum:high;curriculum:junior;curriculum:primary;exam:cet4;exam:cet6;exam:ielts;exam:kaoyan;exam:pte;exam:public-english;exam:self-study;exam:tem8;exam:toeic;exam:zhongkao;reference:macmillan7000;reference:oxford3000,2025KaoYanHongBaoShu.json;CET-4-frequency.json;CET4_T.json;Cambridge_JOIN_IN.json;DuckCircle_IELTS.json;IELTSKingLu807.json;IELTSVocabularyBible.json;IELTS_tinglichangjing.json;KaoYan_3_T.json;Level8luan_2_T.json;Macmillan7000.json;Oxford3000.json;PEPGaoZhong_2_T.json;PEPXiaoXue6_1_T.json;PEPXiaoXue6_2_T.json;PTE_Basic_apeuni.json;PTE_WFD.json;PTE_junior.json;TOEIC.json;WaiYanSheGaoZhong_1_T.json;YiLin_2.json;ZhongKaoHeXin.json;adult-self-study-examination.json;ielts-807.json;jiJiao8-1.json;pet-vacabulary-list-2024.json;xinghuoqiaoji_6.json,conflicting_variants,{},,lu:8d49c2844b1b0d0a30
A1,660,headache,headache,headache,lexeme_candidate,normal,,36,19,domestic_exam;general_core;general_course;general_expansion;international_exam;school_junior;school_primary,course:new-concept;course:skills;curriculum:junior;curriculum:primary;exam:cet6;exam:gaokao;exam:ielts;exam:kaoyan;exam:pte;exam:public-english;exam:self-study;exam:tem8;exam:transfer-student;exam:zhongkao;reference:classroom3000;reference:essential4000;reference:macmillan7000;reference:oxford3000;reference:oxford5000,2025KaoYanHongBaoShu.json;3000_ClassRoom_English_Words.json;4000_Essential_English_Words-meaning.json;DuckCircle_IELTS.json;English_II.json;GaoKao_3500.json;HeQiong_IELTS.json;IELTSKingLu807.json;IELTSVocabularyBible.json;IELTS_disorder.json;IELTS_tinglichangjing.json;Level8luan_2_T.json;Macmillan7000.json;Oxford3000.json;Oxford5000.json;PEPChuZhong8_2_T.json;PEP_SL_XiaoXue5_2_t.json;PETS3-2023.json;PETS_3.json;PTE_Advanced_apeuni.json;PTE_senior.json;WaiYanSheChuZhong_3-Volume-top.json;WaiYanSheChuZhong_4_T.json;ZhongKaoHeXin.json;adult-self-study-examination.json;beijing_junior_high_school.json;hongbaoshu-2026.json;ielts-807.json;jiJiao7-1.json;nce-new-1.json;pet-vacabulary-list-2024.json;self-study_English3.json;tingshuokaoshi.json;waiyan-xin-4-2.json;xinghuoqiaoji_6.json;zhuan-cha-ben.json,unreviewed,{},,lu:9f8454ed492f9ba76b
A1,660,hill,hill,hill,lexeme_candidate,normal,,36,21,domestic_exam;general_core;general_course;general_expansion;international_exam;school_junior;school_primary,course:cambridge-join-in;course:new-concept;course:voa;curriculum:junior;curriculum:primary;exam:cet6;exam:gaokao;exam:ielts;exam:kaoyan;exam:pte;exam:public-english;exam:self-study;exam:tem8;exam:transfer-student;exam:zhongkao;reference:classroom3000;reference:essential4000;reference:longman3000;reference:macmillan7000;reference:oxford3000;reference:oxford5000,2025KaoYanHongBaoShu.json;3000_ClassRoom_English_Words.json;4000_Essential_English_Words-meaning.json;Cambridge_JOIN_IN.json;DuckCircle_IELTS.json;English_II.json;GaoKao_3500.json;IELTS_disorder.json;Level8luan_2_T.json;Longman_Communication_3000.json;Macmillan7000.json;Oxford3000.json;Oxford5000.json;PEPChuZhong8_1_T.json;PEPXiaoXue5_1_T.json;PEP_SL_XiaoXue2_1_t.json;PETS3-2023.json;PTE_Advanced_apeuni.json;PTE_senior.json;WaiYanSheChuZhong_2-Volume-down.json;WaiYanSheChuZhong_3_T.json;ZhongKaoHeXin.json;adult-self-study-examination.json;beijing_junior_high_school.json;ielts-807.json;jiJiao7-2.json;ket2021.json;nce-new-1.json;pet-vacabulary-list-2024.json;self-study_English1.json;self-study_English2.json;self-study_English3.json;voa.json;waiyan-xin-4-1.json;xinghuoqiaoji_6.json;zhuan-cha-ben.json,unreviewed,{},,lu:3ce3c97f4320b5b7b9
A1,660,hostile,hostile,hostile,lexeme_candidate,normal,,43,20,advanced_exam;business_exam;cefr_course;domestic_exam;general_core;general_course;general_expansion;international_exam,course:duolingo;course:new-concept;course:voa;exam:bec;exam:cet4;exam:cet6;exam:gaokao;exam:gre;exam:ielts;exam:kaoyan;exam:pte;exam:public-english;exam:self-study;exam:tem4;exam:tem8;exam:toefl;exam:transfer-student;reference:essential4000;reference:macmillan7000;reference:oxford5000,2025KaoYanHongBaoShu.json;4000_Essential_English_Words-meaning.json;926.json;BEC_2_T.json;BEC_3_T.json;CET-4-frequency.json;CET4_T.json;CET6_T.json;DanCiDeJianFa_6.json;DanCiDeMimi_1.json;Duolingo_Vocabulary_C1.json;English_II.json;GRE_3_T.json;IELTSVocabularyBible.json;IELTS_3_T.json;IELTS_XDF_7000.json;IELTS_disorder.json;KaoYanShanGuo_2023.json;KaoYan_2024.json;KaoYan_3_T.json;Level4luan_2_T.json;Level8luan_2_T.json;Macmillan7000.json;Oxford5000.json;PETS3-2023.json;PETS_3.json;PTE_Advanced_apeuni.json;PTE_Basic_apeuni.json;PTE_Listening_apeuni.json;PTE_junior.json;PTE_senior.json;TOEFL_3_T.json;TOEFL_ZhangHongYan.json;adult-self-study-examination.json;gaokao-yuedu-gaopin.json;gre-ciyileiji.json;hongbaoshu-2026.json;kaoyanshanguo2025.json;nce-new-3.json;self-study_English3.json;voa.json;xinghuoqiaoji_6.json;zhuan-cha-ben.json,conflicting_variants,{},,lu:36c21af990e4c769a4
A1,660,immense,immense,immense,lexeme_candidate,normal,,44,18,advanced_exam;business_exam;cefr_course;domestic_exam;general_core;general_course;general_expansion;international_exam,course:duolingo;course:new-concept;exam:bec;exam:cet4;exam:cet6;exam:gre;exam:ielts;exam:kaoyan;exam:pte;exam:public-english;exam:sat;exam:self-study;exam:tem4;exam:tem8;exam:toefl;reference:essential4000;reference:macmillan7000;reference:oxford5000,2024HongBao_T1.json;2025KaoYanHongBaoShu.json;4000_Essential_English_Words-meaning.json;926.json;BEC_2_T.json;BEC_3_T.json;CET-4-frequency.json;CET4_T.json;CET6_T.json;DanCiDeMimi_1.json;DanCiDeMimi_2.json;DuckCircle_IELTS.json;Duolingo_Vocabulary_C1.json;GRE-computer-based-test.json;GRE_3_T.json;GRE_equivalent.json;IELTSVocabularyBible.json;IELTS_3_T.json;IELTS_XDF_7000.json;IELTS_disorder.json;KaoYanShanGuo_2023.json;KaoYan_2024.json;KaoYan_3_T.json;Level4luan_2_T.json;Level8luan_2_T.json;Macmillan7000.json;Oxford5000.json;PETS3-2023.json;PTE_Advanced_apeuni.json;PTE_Basic_apeuni.json;PTE_FIB_R_senior.json;PTE_Listening_apeuni.json;PTE_junior.json;PTE_senior.json;SAT_3_T.json;TOEFL_3_T.json;TOEFL_ZhangHongYan.json;adult-self-study-examination.json;gre-ciyileiji.json;hongbaoshu-2026.json;kaoyanshanguo2025.json;nce-new-2.json;xinghuoqiaoji_4.json;xinghuoqiaoji_6.json,conflicting_variants,{},,lu:0e6aa43065a3e3007f
A1,660,index,index,index,lexeme_candidate,normal,,41,19,advanced_exam;business_exam;cefr_course;domain_it;domestic_exam;general_core;general_expansion;international_exam,course:duolingo;domain:it;exam:bec;exam:cet4;exam:cet6;exam:gaokao;exam:gmat;exam:ielts;exam:kaoyan;exam:pte;exam:public-english;exam:self-study;exam:tem4;exam:tem8;exam:transfer-student;reference:essential4000;reference:longman3000;reference:macmillan7000;reference:oxford5000,2024HongBao_T1.json;2025KaoYanHongBaoShu.json;4000_Essential_English_Words-meaning.json;BEC_2_T.json;BEC_3_T.json;CET-4-frequency.json;CET4_T.json;DanCiDeJianFa_4.json;DanCiDeJianFa_6.json;DanCiDeMimi_1.json;DanCiDeMimi_2.json;DuckCircle_IELTS.json;Duolingo_Vocabulary_B2.json;GMAT_3_T.json;HeQiong_IELTS.json;IELTSKingLu807.json;IELTSVocabularyBible.json;IELTS_disorder.json;IELTS_tinglichangjing.json;KaoYanShanGuo_2023.json;KaoYan_3_T.json;Level4luan_2_T.json;Level8luan_2_T.json;Longman_Communication_3000.json;Macmillan7000.json;Oxford5000.json;PETS3-2023.json;PTE_Advanced_apeuni.json;PTE_Basic_apeuni.json;PTE_junior.json;PTE_senior.json;adult-self-study-examination.json;gaokao-yuedu-gaopin.json;hongbaoshu-2026.json;ielts-807.json;it-words.json;itVocabulary.json;kaoyanshanguo2025.json;xinghuoqiaoji_4.json;xinghuoqiaoji_6.json;zhuan-cha-ben.json,conflicting_variants,{},,lu:5c1862752bd14dcb96
A1,660,initiate,initiate,initiate,lexeme_candidate,normal,,42,18,advanced_exam;business_exam;cefr_course;domain_it;domestic_exam;frequency_core;general_expansion;international_exam,course:duolingo;domain:it;exam:bec;exam:cet4;exam:cet6;exam:gmat;exam:gre;exam:ielts;exam:kaoyan;exam:pte;exam:sat;exam:self-study;exam:tem4;exam:tem8;exam:toefl;frequency:top2000;reference:macmillan7000;reference:oxford5000,2024HongBao_T1.json;2025KaoYanHongBaoShu.json;BEC_2_T.json;BEC_3_T.json;CET6_T.json;DanCiDeMimi_1.json;DanCiDeMimi_2.json;Duolingo_Vocabulary_C1.json;English_II.json;GMAT_3_T.json;GRE3000_3_T.json;GRE_1500.json;GRE_3_T.json;HeQiong_IELTS.json;IELTS_3_T.json;IELTS_XDF_7000.json;IELTS_disorder.json;KaoYanShanGuo_2023.json;KaoYan_2024.json;KaoYan_3_T.json;Level4luan_2_T.json;Level8luan_2_T.json;Macmillan7000.json;Oxford5000.json;PTE_Advanced_apeuni.json;PTE_FIB_R_senior.json;PTE_Read_apeuni.json;PTE_senior.json;SAT_3_T.json;TOEFL_3_T.json;TOEFL_ZhangHongYan.json;ZaiYaoNiMing_GRE3000.json;gre-ciyileiji.json;hongbaoshu-2026.json;ielts-real-high.json;it-words.json;itVocabulary.json;kaoyanshanguo2025.json;self-study_English3.json;top2000words.json;xinghuoqiaoji_4.json;xinghuoqiaoji_6.json,conflicting_variants,{},,lu:b1c0435b3b7423aa1c
A1,660,innovation,innovation,innovation,lexeme_candidate,normal,,40,17,advanced_exam;business_exam;cefr_course;domestic_exam;general_core;general_expansion;international_exam;vocabulary_builder,course:duolingo;exam:bec;exam:cet4;exam:cet6;exam:gmat;exam:gre;exam:ielts;exam:kaoyan;exam:pte;exam:tem8;exam:toefl;reference:classroom3000;reference:essential4000;reference:longman3000;reference:macmillan7000;reference:merriam-builder;reference:oxford5000,2024HongBao_T1.json;2025KaoYanHongBaoShu.json;3000_ClassRoom_English_Words.json;4000_Essential_English_Words-meaning.json;926.json;BEC_2_T.json;BEC_3_T.json;CET6_T.json;DanCiDeJianFa_4.json;DanCiDeMimi_1.json;DanCiDeMimi_2.json;DuckCircle_IELTS.json;Duolingo_Vocabulary_B2.json;GMAT_3_T.json;HeQiong_IELTS.json;IELTSKingLu807.json;IELTS_3_T.json;IELTS_XDF_7000.json;IELTS_disorder.json;IELTS_tinglichangjing.json;KaoYanShanGuo_2023.json;KaoYan_2024.json;KaoYan_3_T.json;Level8luan_2_T.json;Longman_Communication_3000.json;Macmillan7000.json;Merriam_Webster_sVocabularyBuilder.json;Oxford5000.json;PTE_Advanced_apeuni.json;PTE_FIB_L.json;PTE_FIB_R_senior.json;PTE_WFD.json;PTE_senior.json;TOEFL_ZhangHongYan.json;gre-ciyileiji.json;hongbaoshu-2026.json;ielts-807.json;kaoyanshanguo2025.json;xinghuoqiaoji_4.json;xinghuoqiaoji_6.json,conflicting_variants,{},,lu:aada077ec1125ea982
A1,660,integrate,integrate,integrate,lexeme_candidate,normal,,49,22,advanced_exam;business_exam;cefr_course;domain_it;domestic_exam;general_core;general_expansion;international_exam,course:duolingo;domain:it;exam:bec;exam:cet4;exam:cet6;exam:gaokao;exam:gmat;exam:gre;exam:ielts;exam:kaoyan;exam:pte;exam:sat;exam:self-study;exam:tem4;exam:tem8;exam:toefl;exam:toeic;exam:transfer-student;reference:classroom3000;reference:essential4000;reference:macmillan7000;reference:oxford5000,2024HongBao_T2.json;2025KaoYanHongBaoShu.json;3000_ClassRoom_English_Words.json;4000_Essential_English_Words-meaning.json;BEC_2_T.json;BEC_3_T.json;CET-4-frequency.json;CET4_T.json;DanCiDeJianFa_4.json;DanCiDeMimi_1.json;DuckCircle_IELTS.json;Duolingo_Vocabulary_B2.json;English_II.json;GMAT_3_T.json;GRE_3_T.json;HeQiong_IELTS.json;IELTSVocabularyBible.json;IELTS_3_T.json;IELTS_XDF_7000.json;IELTS_disorder.json;KaoYanShanGuo_2023.json;KaoYan_2024.json;KaoYan_3_T.json;Level4luan_2_T.json;Level8luan_2_T.json;Macmillan7000.json;Oxford5000.json;PTE_Advanced_apeuni.json;PTE_Basic_apeuni.json;PTE_FIB_L.json;PTE_FIB_R_senior.json;PTE_WFD.json;PTE_junior.json;PTE_senior.json;SAT_3_T.json;TOEFL_3_T.json;TOEFL_ZhangHongYan.json;TOEIC.json;gaokao-yuedu-gaopin.json;gre-ciyileiji.json;hongbaoshu-2026.json;ielts-real-high.json;it-words.json;itVocabulary.json;kaoyanshanguo2025.json;self-study_English3.json;xinghuoqiaoji_4.json;xinghuoqiaoji_6.json;zhuan-cha-ben.json,conflicting_variants,{},,lu:160e3018a3228447ec
A1,660,intense,intense,intense,lexeme_candidate,normal,,45,20,advanced_exam;cefr_course;domain_it;domestic_exam;general_core;general_course;general_expansion;international_exam,course:duolingo;course:new-concept;course:voa;domain:it;exam:cet4;exam:cet6;exam:gmat;exam:ielts;exam:kaoyan;exam:pte;exam:public-english;exam:self-study;exam:tem4;exam:tem8;exam:toefl;exam:transfer-student;reference:classroom3000;reference:essential4000;reference:longman3000;reference:macmillan7000,2024HongBao_T2.json;2025KaoYanHongBaoShu.json;3000_ClassRoom_English_Words.json;4000_Essential_English_Words-meaning.json;926.json;CET-4-frequency.json;CET4_T.json;CET6_T.json;DanCiDeJianFa_4.json;DanCiDeMimi_1.json;DuckCircle_IELTS.json;Duolingo_Vocabulary_B2.json;English_II.json;GMAT_3_T.json;IELTS_3_T.json;IELTS_XDF_7000.json;IELTS_disorder.json;KaoYanShanGuo_2023.json;KaoYan_2024.json;KaoYan_3_T.json;Level4luan_2_T.json;Level8luan_2_T.json;Longman_Communication_3000.json;Macmillan7000.json;PETS3-2023.json;PTE_Advanced_apeuni.json;PTE_Basic_apeuni.json;PTE_FIB_R_junior.json;PTE_FIB_R_senior.json;PTE_junior.json;PTE_senior.json;TOEFL_3_T.json;TOEFL_ZhangHongYan.json;adult-self-study-examination.json;hongbaoshu-2026.json;ielts-real-high.json;it-words.json;itVocabulary.json;kaoyanshanguo2025.json;nce-new-4.json;self-study_English3.json;voa.json;xinghuoqiaoji_4.json;xinghuoqiaoji_6.json;zhuan-cha-ben.json,conflicting_variants,{},,lu:0d6d73e88d3458f337
A1,660,interfere,interfere,interfere,lexeme_candidate,normal,,41,21,advanced_exam;cefr_course;domain_it;domestic_exam;general_core;general_course;general_expansion;international_exam,course:duolingo;course:skills;course:voa;domain:it;exam:cet4;exam:cet6;exam:gaokao;exam:gmat;exam:ielts;exam:kaoyan;exam:pte;exam:public-english;exam:self-study;exam:tem4;exam:tem8;exam:toefl;exam:toeic;exam:transfer-student;reference:essential4000;reference:macmillan7000;reference:oxford5000,2025KaoYanHongBaoShu.json;4000_Essential_English_Words-meaning.json;CET-4-frequency.json;CET4_T.json;CET6_T.json;DanCiDeJianFa_4.json;DanCiDeMimi_1.json;DuckCircle_IELTS.json;Duolingo_Vocabulary_C1.json;English_II.json;GMAT_3_T.json;HeQiong_IELTS.json;IELTSVocabularyBible.json;IELTS_3_T.json;IELTS_XDF_7000.json;IELTS_disorder.json;KaoYanShanGuo_2023.json;KaoYan_3_T.json;Level4luan_2_T.json;Level8luan_2_T.json;Macmillan7000.json;Oxford5000.json;PETS3-2023.json;PTE_Basic_apeuni.json;PTE_FIB_R_junior.json;PTE_junior.json;TOEFL_3_T.json;TOEFL_ZhangHongYan.json;TOEIC.json;adult-self-study-examination.json;gaokao-yuedu-gaopin.json;hongbaoshu-2026.json;it-words.json;itVocabulary.json;kaoyanshanguo2025.json;self-study_English3.json;voa.json;xinghuoqiaoji_4.json;xinghuoqiaoji_6.json;xueshiyingyu.json;zhuan-cha-ben.json,conflicting_variants,{},,lu:876985484c1822824b
A1,660,intervene,intervene,intervene,lexeme_candidate,normal,,30,16,advanced_exam;cefr_course;domain_it;domestic_exam;general_core;general_course;general_expansion;international_exam,course:duolingo;course:voa;domain:it;exam:cet4;exam:cet6;exam:gre;exam:ielts;exam:kaoyan;exam:pte;exam:sat;exam:tem4;exam:tem8;exam:toefl;reference:essential4000;reference:macmillan7000;reference:oxford5000,2025KaoYanHongBaoShu.json;4000_Essential_English_Words-meaning.json;CET-4-frequency.json;CET4_T.json;CET6_T.json;DanCiDeJianFa_6.json;DanCiDeMimi_2.json;Duolingo_Vocabulary_C1.json;GRE_3_T.json;IELTSVocabularyBible.json;IELTS_3_T.json;IELTS_XDF_7000.json;IELTS_disorder.json;KaoYanShanGuo_2023.json;KaoYan_2024.json;KaoYan_3_T.json;Level4luan_2_T.json;Level8luan_2_T.json;Macmillan7000.json;Oxford5000.json;PTE_FIB_R_senior.json;SAT_3_T.json;TOEFL_ZhangHongYan.json;gre-ciyileiji.json;hongbaoshu-2026.json;it-words.json;itVocabulary.json;kaoyanshanguo2025.json;voa.json;xinghuoqiaoji_6.json,conflicting_variants,{},,lu:171da9ebef10c532df
A1,660,journey,journey,journey,lexeme_candidate,normal,,44,22,domestic_exam;general_core;general_course;general_expansion;international_exam;school_high;school_junior,course:cambridge-join-in;course:new-concept;course:skills;curriculum:high;curriculum:junior;exam:cet4;exam:cet6;exam:gaokao;exam:ielts;exam:kaoyan;exam:pte;exam:public-english;exam:self-study;exam:tem8;exam:toeic;exam:transfer-student;exam:zhongkao;reference:classroom3000;reference:essential4000;reference:longman3000;reference:macmillan7000;reference:oxford5000,2024HongBao_T2.json;2025KaoYanHongBaoShu.json;3000_ClassRoom_English_Words.json;4000_Essential_English_Words-meaning.json;BeiShiGaoZhong_3_T.json;CET-4-frequency.json;CET4_T.json;Cambridge_JOIN_IN.json;DanCiDeJianFa_4.json;DanCiDeMimi_1.json;DanCiDeMimi_2.json;English_II.json;GaoKao_3500.json;IELTSVocabularyBible.json;IELTS_XDF_7000.json;IELTS_disorder.json;Level8luan_2_T.json;Longman_Communication_3000.json;Macmillan7000.json;Newwaiyan7-1.json;Oxford5000.json;OxfordVocabulary_juniorMiddleSH.json;PEPChuZhong8_2_T.json;PEPGaoZhong_1_T.json;PETS3-2023.json;PETS_3.json;PTE_Basic_apeuni.json;PTE_junior.json;TOEIC.json;WaiYanSheChuZhong_3_T.json;ZhongKaoHeXin.json;adult-self-study-examination.json;beijing_junior_high_school.json;hongbaoshu-2026.json;jiJiao7-2.json;ket2021.json;nce-new-2.json;pet-vacabulary-list-2024.json;self-study_English1.json;self-study_English2.json;self-study_English3.json;xinghuoqiaoji_6.json;xueshiyingyu.json;zhuan-cha-ben.json,conflicting_variants,{},,lu:09dff6e8c5104663f4
